Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM DD),Location,Attribute
NR,15818,ATMO,455,500,CS,3,NUMERICAL WEA PREDICTION(Syllabus),F,09:10 am to 10:00 am,24,13,11,Istvan Szunyogh,01 17 to 05 08,OMB 1201,N A
NR,12715,ATMO,456,900,CS,3,PRAC WEATHER FORECASTING(Syllabus),MW,10:20 am to 12:20 pm,25,21,4,Don T. Conlee  Maxwell A. Gawryla,01 17 to 05 08,OMB 1107,Univ Req to Writing Intensive
NR,12715,ATMO,456,900,CS,3,PRAC WEATHER FORECASTING(Syllabus),F,11:30 am to 12:20 pm,25,21,4,Don T. Conlee(P),01 17 to 05 08,OMB 1201,N A
C,16656,ATMO,461,501,CS,1,BROADCAST METEOROLOGY(Syllabus),T,11:00 am to 01:30 pm,12,12,0,Shel D. Winkley(P),01 17 to 05 08,TBA,N A
NR,29389,ATMO,463,500,CS,3,AIR QUALITY(Syllabus),TR,02:20 pm to 03:35 pm,15,6,9,Donald Collins(P),01 17 to 05 08,OMB 1209,N A
NR,22327,ATMO,463,900,CS,3,AIR QUALITY(Syllabus),TR,02:20 pm to 03:35 pm,20,9,11,Donald Collins(P),01 17 to 05 08,OMB 1209,Univ Req to Writing Intensive
NR,32084,ATMO,463,970,CS,3,HNR to AIR QUALITY(Syllabus),TR,02:20 pm to 03:35 pm,5,1,4,Donald Collins(P),01 17 to 05 08,OMB 1209,Honors and Univ Req to Writing Intensive
C,18602,ATMO,485,525,CS,1 23 2018,DIRECTED STUDIES,N A,TBA,0,4, to 4,Don T. Conlee(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23542,ATMO,491,502,CS,0 to 4,RESEARCH,N A,TBA,0,2, to 2,Robert Korty(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,18306,ATMO,491,507,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Sarah Brooks(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,29640,ATMO,491,509,CS,0 to 4,RESEARCH,N A,TBA,0,3, to 3,Timothy S. Logan(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,22664,ATMO,491,510,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Christopher J. Nowotarski(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,22667,ATMO,491,512,CS,0 to 4,RESEARCH,N A,TBA,0,2, to 2,John Nielsen to Gammon(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23547,ATMO,491,513,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Richard Panetta(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23261,ATMO,491,515,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Gunnar Schade(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,20405,ATMO,491,516,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Courtney Schumacher(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23539,ATMO,491,517,CS,0 to 4,RESEARCH,N A,TBA,0,2, to 2,Donald Collins(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23538,ATMO,491,518,CS,0 to 4,RESEARCH,N A,TBA,0,2, to 2,Kenneth Bowman(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,23548,ATMO,491,524,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Anita D. Rapp(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,25572,ATMO,491,530,CS,0,RESEARCH,N A,TBA,50,43,7,Don T. Conlee(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,10237,ATMO,611,600,CS,3,ATMOSPHERIC DYNAMICS II(Syllabus),TR,09:35 am to 10:50 am,20,6,14,Richard Panetta(P),01 17 to 05 08,OMB 1209,N A
NR,10238,ATMO,612,600,CS,3,ATMOSPHERIC PHYSICS II(Syllabus),MWF,01:50 pm to 02:40 pm,20,4,16,Mark Lemmon(P),01 17 to 05 08,OMB 1209,N A
NR,10239,ATMO,613,600,CS,3,ADV ATMOSPHERIC CHEM,MWF,03:00 pm to 03:50 pm,20,5,15,Renyi Zhang(P),01 17 to 05 08,OMB 1209,N A
NR,31956,ATMO,655,600,CS,3,SATELLITE DATA IN METR(Syllabus),MW,10:00 am to 11:15 am,10,6,4,Anita D. Rapp(P),01 17 to 05 08,OMB 1209,N A
NR,10240,ATMO,681,600,CS,1,SEMINAR,W,04:00 pm to 05:00 pm,98,6,92,Istvan Szunyogh(P),01 17 to 05 08,OMB 112,NonTraditional Format Exclude and 3peat Exclusion
NR,32176,ATMO,685,602,CS,1 16 2018,DIRECTED STUDIES,N A,TBA,1,0,1,Robert Korty(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,18989,ATMO,691,603,CS,1 23 2018,RESEARCH,N A,TBA,2,1,1,Craig Epifanio(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,14153,ATMO,691,604,CS,1 23 2018,RESEARCH,N A,TBA,10,1,9,Mark Lemmon(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,14154,ATMO,691,605,CS,1 23 2018,RESEARCH,N A,TBA,12,7,5,Ping Yang(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,14156,ATMO,691,607,CS,1 23 2018,RESEARCH,N A,TBA,10,3,7,Sarah Brooks(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,14157,ATMO,691,608,CS,1 23 2018,RESEARCH,N A,TBA,10,2,8,Ramalingam Saravanan(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,22335,ATMO,691,610,CS,1 23 2018,RESEARCH,N A,TBA,5,1,4,Christopher J. Nowotarski(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12720,ATMO,691,612,CS,1 23 2018,RESEARCH,N A,TBA,10,1,9,John Nielsen to Gammon(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12721,ATMO,691,613,CS,1 23 2018,RESEARCH,N A,TBA,10,2,8,Richard Panetta(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12723,ATMO,691,615,CS,1 23 2018,RESEARCH,N A,TBA,11,1,10,Gunnar Schade(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12727,ATMO,691,616,CS,1 23 2018,RESEARCH,N A,TBA,10,3,7,Courtney Schumacher(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12728,ATMO,691,617,CS,1 23 2018,RESEARCH,N A,TBA,10,1,9,Donald Collins(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12729,ATMO,691,618,CS,1 23 2018,RESEARCH,N A,TBA,10,2,8,Kenneth Bowman(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12731,ATMO,691,621,CS,1 23 2018,RESEARCH,N A,TBA,10,3,7,Renyi Zhang(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,14724,ATMO,691,622,CS,1 23 2018,RESEARCH,N A,TBA,10,6,4,Andrew Dessler(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,12732,ATMO,691,623,CS,1 23 2018,RESEARCH,N A,TBA,10,2,8,Istvan Szunyogh(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,18459,ATMO,691,624,CS,1 23 2018,RESEARCH,N A,TBA,5,5,0,Anita D. Rapp(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,29773,ATMO,691,626,CS,1 23 2018,RESEARCH,N A,TBA,5,2,3,Yangyang Xu(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,33463,ATMO,691,650,CS,1 23 2018,RESEARCH,N A,TBA,0,1, to 1,Robert Korty(P),01 17 to 05 08,TBA,TAMU Course at Galveston and NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,29872,ATMO,691,674,CS,1 23 2018,RESEARCH: IN to AB,N A,TBA,2,1,1,Anita D. Rapp(P),01 17 to 05 08,TBA,In Absentia and NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,30948,ATTR,202,500,CS,1,FIELD EXPERIENCE IN ATTR II(Syllabus),N A,TBA,0,15, to 15,Lori Greenwood(P),01 17 to 05 08,TBA,N A
C,17072,ATTR,653,600,CS,3,CLIN EDUC III,R,10:30 am to 12:20 pm,16,16,0,Lori Greenwood(P),01 17 to 05 08,HELD 217,N A
C,17072,ATTR,653,600,CS,3,CLIN EDUC III,N A,TBA,16,16,0,TBA,01 17 to 05 08,TBA,N A
NR,17073,ATTR,656,600,CS,3,CLIN EDUC VI,W,10:30 am to 12:20 pm,16,15,1,Anthony M. Boucher (P),01 17 to 05 08,HELD 217,N A
NR,17073,ATTR,656,600,CS,3,CLIN EDUC VI,N A,TBA,16,15,1,TBA,01 17 to 05 08,TBA,N A
C,17074,ATTR,664,600,CS,3,CLIN EXAM & DIAG UE,M,10:00 am to 11:20 am,16,16,0,Lori Greenwood(P),01 17 to 05 08,HELD 217,N A
C,17074,ATTR,664,600,CS,3,CLIN EXAM & DIAG UE,W,10:00 am to 11:20 am,16,16,0,Lori Greenwood(P),01 17 to 05 08,HELD 215,N A
C,17075,ATTR,665,600,CS,1,CLIN EXAM & DIAG UE LAB,F,08:30 am to 10:20 am,15,16, to 1,Lori Greenwood(P),01 17 to 05 08,HELD 217,N A
C,17076,ATTR,671,600,CS,3,ORG & ADMIN ATHL TRN,M,08:30 am to 09:50 am,16,16,0,Anthony M. Boucher (P),01 17 to 05 08,HELD 217,N A
C,17076,ATTR,671,600,CS,3,ORG & ADMIN ATHL TRN,W,08:30 am to 09:50 am,16,16,0,Anthony M. Boucher (P),01 17 to 05 08,HELD 215,N A
C,27320,ATTR,672,600,CS,3,PROF PREP & ISSUES AT TR,T,08:30 am to 09:50 am,15,15,0,Lori Greenwood(P),01 17 to 05 08,HELD 217,N A
C,27320,ATTR,672,600,CS,3,PROF PREP & ISSUES AT TR,R,08:30 am to 10:20 am,15,15,0,Lori Greenwood(P),01 17 to 05 08,HELD 217,N A
C,26193,BAEN,201,200,CS,3,HNR to ANALYSIS OF BAEN PROBLEMS(Syllabus),MW,09:10 am to 11:00 am,4,4,0,Raghupathy Karthikeyan John A. Thomasson,01 17 to 05 08,SCTS 214,Honors
C,26193,BAEN,201,200,CS,3,HNR to ANALYSIS OF BAEN PROBLEMS(Syllabus),M,08:00 am to 08:50 am,4,4,0,Raghupathy Karthikeyan(P) John A. Thomasson,01 17 to 05 08,ARCC 207,N A
C,23390,BAEN,201,501,CS,3,ANALYSIS OF BAEN PROBLEMS(Syllabus),MW,09:10 am to 11:00 am,23,23,0,Raghupathy Karthikeyan John A. Thomasson,01 17 to 05 08,SCTS 214,N A
C,23390,BAEN,201,501,CS,3,ANALYSIS OF BAEN PROBLEMS(Syllabus),M,08:00 am to 08:50 am,23,23,0,Raghupathy Karthikeyan(P) John A. Thomasson,01 17 to 05 08,ARCC 207,N A
NR,23391,BAEN,201,502,CS,3,ANALYSIS OF BAEN PROBLEMS(Syllabus),MW,11:30 am to 01:20 pm,25,24,1,Raghupathy Karthikeyan(P) John A. Thomasson,01 17 to 05 08,SCTS 214,N A
NR,23391,BAEN,201,502,CS,3,ANALYSIS OF BAEN PROBLEMS(Syllabus),M,08:00 am to 08:50 am,25,24,1,Raghupathy Karthikeyan John A. Thomasson,01 17 to 05 08,ARCC 207,N A
NR,14158,BAEN,301,501,CS,3,BIO & AG ENGR FUND I(Syllabus),TR,12:45 pm to 01:35 pm,25,24,1,Sandun Fernando(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
NR,14158,BAEN,301,501,CS,3,BIO & AG ENGR FUND I(Syllabus),T,02:40 pm to 05:10 pm,25,24,1,Sandun Fernando,01 17 to 05 08,SCTS 237,N A
NR,14159,BAEN,301,502,CS,3,BIO & AG ENGR FUND I(Syllabus),TR,12:45 pm to 01:35 pm,25,24,1,Sandun Fernando(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
NR,14159,BAEN,301,502,CS,3,BIO & AG ENGR FUND I(Syllabus),R,02:40 pm to 05:10 pm,25,24,1,Sandun Fernando,01 17 to 05 08,SCTS 237,N A
C,25346,BAEN,320,201,CS,3,HNR to ENGR THERMODYNAMICS(Syllabus),MW,03:00 pm to 03:50 pm,2,2,0,Nalin U. Samarasinghe(P),01 17 to 05 08,SCTS 317,Honors
C,25346,BAEN,320,201,CS,3,HNR to ENGR THERMODYNAMICS(Syllabus),F,01:50 pm to 03:40 pm,2,2,0,Nalin U. Samarasinghe,01 17 to 05 08,SCTS 317,N A
C,10241,BAEN,320,500,CS,3,ENGR THERMODYNAMICS(Syllabus),MW,03:00 pm to 03:50 pm,5,14, to 9,Nalin U. Samarasinghe(P),01 17 to 05 08,SCTS 317,N A
C,10241,BAEN,320,500,CS,3,ENGR THERMODYNAMICS(Syllabus),F,01:50 pm to 03:40 pm,5,14, to 9,Nalin U. Samarasinghe,01 17 to 05 08,SCTS 317,N A
C,14822,BAEN,320,501,CS,3,ENGR THERMODYNAMICS(Syllabus),MW,03:00 pm to 03:50 pm,5,9, to 4,Nalin U. Samarasinghe(P),01 17 to 05 08,SCTS 317,N A
C,14822,BAEN,320,501,CS,3,ENGR THERMODYNAMICS(Syllabus),F,01:50 pm to 03:40 pm,5,9, to 4,Nalin U. Samarasinghe,01 17 to 05 08,SCTS 317,N A
C,22604,BAEN,320,502,CS,3,ENGR THERMODYNAMICS(Syllabus),MW,03:00 pm to 03:50 pm,5,17, to 12,Nalin U. Samarasinghe(P),01 17 to 05 08,SCTS 317,N A
C,22604,BAEN,320,502,CS,3,ENGR THERMODYNAMICS(Syllabus),F,08:10 am to 10:00 am,5,17, to 12,Nalin U. Samarasinghe,01 17 to 05 08,SCTS 317,N A
C,23392,BAEN,320,503,CS,3,ENGR THERMODYNAMICS(Syllabus),MW,03:00 pm to 03:50 pm,10,12, to 2,Nalin U. Samarasinghe(P),01 17 to 05 08,SCTS 317,N A
C,23392,BAEN,320,503,CS,3,ENGR THERMODYNAMICS(Syllabus),F,08:10 am to 10:00 am,10,12, to 2,Nalin U. Samarasinghe,01 17 to 05 08,SCTS 317,N A
NR,10242,BAEN,365,500,CS,3,UNIT OPS BIOL & AGR ENGR(Syllabus),MWF,12:40 pm to 01:30 pm,24,23,1,Ronald Lacey(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
NR,10242,BAEN,365,500,CS,3,UNIT OPS BIOL & AGR ENGR(Syllabus),T,03:00 pm to 05:00 pm,24,23,1,Ronald Lacey,01 17 to 05 08,AEPM 203,N A
NR,26194,BAEN,365,501,CS,3,UNIT OPS BIOL & AGR ENGR(Syllabus),MWF,12:40 pm to 01:30 pm,24,21,3,Ronald Lacey(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
NR,26194,BAEN,365,501,CS,3,UNIT OPS BIOL & AGR ENGR(Syllabus),R,03:00 pm to 05:00 pm,24,21,3,Ronald Lacey,01 17 to 05 08,AEPM 203,N A
NR,10243,BAEN,366,500,CS,3,TRANSPORT PROC BIOL SYS(Syllabus),MWF,10:20 am to 11:10 am,54,45,9,Rosana Moreira(P),01 17 to 05 08,SCTS 317,N A
C,10244,BAEN,370,501,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),MW,01:50 pm to 02:40 pm,17,17,0,John A. Thomasson(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
C,10244,BAEN,370,501,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),R,12:45 pm to 02:35 pm,17,17,0,John A. Thomasson,01 17 to 05 08,SCTS 318,N A
C,10245,BAEN,370,502,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),MW,01:50 pm to 02:40 pm,17,17,0,John A. Thomasson(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
C,10245,BAEN,370,502,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),R,03:40 pm to 05:30 pm,17,17,0,John A. Thomasson,01 17 to 05 08,SCTS 318,N A
NR,16101,BAEN,370,503,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),MW,01:50 pm to 02:40 pm,17,15,2,John A. Thomasson(P),01 17 to 05 08,SCTS 317,Lab Safety Acknowledgment
NR,16101,BAEN,370,503,CS,3,MEAS CTRL BIO & AG PROC(Syllabus),R,05:45 pm to 07:35 pm,17,15,2,John A. Thomasson,01 17 to 05 08,SCTS 318,N A
C,33290,BAEN,399,500,CS,0,PROFESSIONAL DEVELOPMENT,N A,TBA,24,24,0,John A. Thomasson(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,33410,BAEN,399,501,CS,0,PROFESSIONAL DEVELOPMENT,N A,TBA,6,5,1,Ronald Lacey(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,10246,BAEN,412,500,CS,3,HYDRAULIC POWER(Syllabus),MW,09:10 am to 10:00 am,25,9,16,Sergio C. Capareda(P),01 17 to 05 08,SCTS 215,Lab Safety Acknowledgment
NR,10246,BAEN,412,500,CS,3,HYDRAULIC POWER(Syllabus),T,03:00 pm to 04:50 pm,25,9,16,Sergio C. Capareda,01 17 to 05 08,AEPM 104,N A
NR,30216,BAEN,427,500,CS,3,ENGR ASPECTS PACKAGING(Syllabus),MWF,08:00 am to 08:50 am,25,22,3,M Castell to Perez(P),01 17 to 05 08,SCTS 215,N A
NR,26195,BAEN,431,500,CS,3,FUNDAMENTALS IN BIOSEPARATIONS(Syllabus),MWF,12:40 pm to 01:30 pm,10,6,4,Zivko Nikolov(P),01 17 to 05 08,SCTS 215,N A
NR,26195,BAEN,431,500,CS,3,FUNDAMENTALS IN BIOSEPARATIONS(Syllabus),F,11:30 am to 12:20 pm,10,6,4,Zivko Nikolov(P),01 17 to 05 08,SCTS 214,N A
NR,15302,BAEN,465,500,CS,3,DES BIOL WASTE TREAT SYS(Syllabus),TR,12:45 pm to 02:00 pm,17,14,3,Yongheng Huang(P) Raghupathy Karthikeyan,01 17 to 05 08,PETR 106,N A
NR,21394,BAEN,468,500,CS,3,SOIL & WATER CONS ENGR(Syllabus),TR,09:35 am to 10:25 am,25,22,3,Patricia Smith(P),01 17 to 05 08,SCTS 215,N A
NR,21394,BAEN,468,500,CS,3,SOIL & WATER CONS ENGR(Syllabus),W,03:00 pm to 04:50 pm,25,22,3,Patricia Smith,01 17 to 05 08,SCTS 214,N A
NR,10247,BAEN,469,500,CS,3,WATER QUALITY ENGR,TR,02:20 pm to 03:35 pm,15,8,7,Yongheng Huang(P),01 17 to 05 08,SCTS 215,N A
NR,12466,BAEN,480,900,CS,3,BIOL & AGR ENGR DES II(Syllabus),TR,11:10 am to 12:25 pm,49,48,1,Gregory Stark(P) Zivko Nikolov Gerald Riskowski,01 17 to 05 08,SCTS 317,Univ Req to Writing Intensive
C,26196,BAEN,484,501,CS,0,INTERNSHIP,N A,TBA,1,1,0,Patricia Smith(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
C,22543,BAEN,485,501,CS,3,DIRECTED STUDIES,N A,TBA,0,1, to 1,Patricia Smith(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion and Lab Safety Acknowledgment
C,16515,BAEN,491,501,CS,0 to 3,RESEARCH,N A,TBA,1,1,0,Clyde Munster(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,16516,BAEN,491,502,CS,0 to 3,RESEARCH,N A,TBA,1,1,0,Patricia Smith(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,30230,BAEN,627,600,CS,3,ENGR ASPECTS PACKAGING(Syllabus),MWF,08:00 am to 08:50 am,5,2,3,M Castell to Perez(P),01 17 to 05 08,SCTS 215,NonTraditional Format Approved
NR,10248,BAEN,651,600,CS,3,GEOG INFO SYS RES MGMT(Syllabus),MW,12:40 pm to 01:30 pm,6,2,4,Sasathorn Tapaneeyakul(P),01 17 to 05 08,HFSB 102,3peat Exclusion
NR,10248,BAEN,651,600,CS,3,GEOG INFO SYS RES MGMT(Syllabus),T,03:00 pm to 05:00 pm,6,2,4,Sasathorn Tapaneeyakul,01 17 to 05 08,WFES 315,N A
NR,10249,BAEN,652,600,CS,3,ADVANCED TOPICS IN GIS,MW,08:00 am to 08:50 am,12,8,4,Raghavan Srinivasan(P),01 17 to 05 08,CEN B214,3peat Exclusion
NR,10249,BAEN,652,600,CS,3,ADVANCED TOPICS IN GIS,M,09:00 am to 10:50 am,12,8,4,Raghavan Srinivasan,01 17 to 05 08,WFES 315,N A
NR,21395,BAEN,662,600,CS,3,STAT METHODS BIO AG ENGR(Syllabus),TR,08:00 am to 09:15 am,25,19,6,Patricia Smith(P),01 17 to 05 08,SCTS 215,N A
NR,15303,BAEN,665,600,CS,3,DES BIOL WASTE TREAT SYS(Syllabus),TR,12:45 pm to 02:00 pm,25,22,3,Yongheng Huang(P) Raghupathy Karthikeyan,01 17 to 05 08,PETR 106,N A
NR,10250,BAEN,669,600,CS,3,WATER QUALITY ENGR,TR,02:20 pm to 03:35 pm,20,10,10,Yongheng Huang(P),01 17 to 05 08,SCTS 215,N A
NR,13026,BAEN,673,600,CS,3,MODELING SMALL WATERSHED(Syllabus),TR,11:10 am to 12:25 pm,25,7,18,Clyde Munster(P),01 17 to 05 08,SCTS 144,N A
NR,30218,BAEN,675,600,CS,3,HYDROLOGY ACROSS SCALE,TR,03:55 pm to 05:10 pm,25,7,18,Binayak Mohanty(P),01 17 to 05 08,SCTS 215,N A
NR,16249,BAEN,683,600,CS,1,PEER REVW PROC & PUBLIC,M,04:10 pm to 05:00 pm,25,14,11,Vijay Singh(P),01 17 to 05 08,SCTS 215,NonTraditional Format Exclude
C,18441,BAEN,684,600,CS,1 6 2018,PROFESSIONAL INTERNSHIP,N A,TBA,1,1,0,Raghupathy Karthikeyan(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,13940,BAEN,685,601,CS,1 4 2018,DIRECTED STUDIES,N A,TBA,1,1,0,Zivko Nikolov(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and Lab Safety Acknowledgment
C,14046,BAEN,685,602,CS,1 4 2018,DIRECTED STUDIES,N A,TBA,1,1,0,Clyde Munster(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and Lab Safety Acknowledgment
NR,33189,BAEN,689,600,CS,3,SPTP:OPTOELECT SNSR DSGN(Syllabus),T,03:00 pm to 05:30 pm,7,6,1,John A. Thomasson(P),01 17 to 05 08,ENPH 201,NonTraditional Format Exclude and 3peat Exclusion
NR,13006,BAEN,691,601,CS,1 23 2018,RESEARCH,N A,TBA,8,5,3,Sergio C. Capareda(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13007,BAEN,691,602,CS,1 23 2018,RESEARCH,N A,TBA,5,3,2,M Castell to Perez(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13009,BAEN,691,605,CS,1 23 2018,RESEARCH,N A,TBA,8,6,2,Sandun Fernando(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,13011,BAEN,691,608,CS,1 23 2018,RESEARCH,N A,TBA,5,5,0,Yongheng Huang(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13012,BAEN,691,609,CS,1 23 2018,RESEARCH,N A,TBA,5,3,2,Raghupathy Karthikeyan(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,16606,BAEN,691,610,CS,1 23 2018,RESEARCH,N A,TBA,5,1,4,Ronald Lacey(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13013,BAEN,691,611,CS,1 23 2018,RESEARCH,N A,TBA,6,4,2,Binayak Mohanty(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13014,BAEN,691,612,CS,1 23 2018,RESEARCH,N A,TBA,5,4,1,Rosana Moreira(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,16607,BAEN,691,613,CS,1 23 2018,RESEARCH,N A,TBA,5,3,2,Clyde Munster(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,13015,BAEN,691,614,CS,1 23 2018,RESEARCH,N A,TBA,5,5,0,Zivko Nikolov(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,16608,BAEN,691,616,CS,1 23 2018,RESEARCH,N A,TBA,5,2,3,Gerald Riskowski(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13018,BAEN,691,618,CS,1 23 2018,RESEARCH,N A,TBA,10,3,7,Vijay Singh(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13019,BAEN,691,619,CS,1 23 2018,RESEARCH,N A,TBA,5,1,4,Patricia Smith(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,13021,BAEN,691,621,CS,1 23 2018,RESEARCH,N A,TBA,9,9,0,John A. Thomasson(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,16519,BAEN,691,622,CS,1 23 2018,RESEARCH,N A,TBA,5,2,3,Rabi H. Mohtar(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,15155,BAEN,691,652,CS,1 23 2018,RESEARCH: IN to AB,N A,TBA,1,1,0,Vijay Singh(P),01 17 to 05 08,TBA,In Absentia and NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,20402,BAEN,691,654,CS,1 23 2018,RESEARCH: IN to AB,N A,TBA,1,1,0,Zivko Nikolov(P),01 17 to 05 08,TBA,In Absentia and NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,15997,BEFB,425,500,CS,3,STUDENT TEACHING BESL(Syllabus),N A,TBA,15,6,9,Miranda F. Walichowski(P),01 17 to 05 08,TBA,N A
NR,15225,BEFB,425,550,CS,3,STUDENT TEACHING BESL(Syllabus),M,04:30 pm to 06:00 pm,15,2,13,Miranda F. Walichowski(P),01 17 to 05 08,TBA,N A
NR,16632,BEFB,426,500,CS,3,EFFECT INSTR HISP STUDNT(Syllabus),N A,TBA,15,6,9,Miranda F. Walichowski(P),01 17 to 05 08,TBA,N A
NR,17932,BEFB,426,550,CS,3,EFFECT INSTR HISP STUDNT:IN to AB(Syllabus),N A,TBA,15,2,13,Miranda F. Walichowski(P),01 17 to 05 08,TBA,In Absentia
